AUTHOR	COLLABORATOR	UUIDS	MATCHSCORE	ACTUAL_COLLABORATOR	RUNNING_SCORE
Polosan M	Britton B	e4feebfb-e62c-3ea4-b60d-236781c4002b	1.09715666950615	0	1
Polosan M	Seaman S	e89d80ba-9e45-3c42-a2e0-117267b9724f	1.09760795019536	0	1
Polosan M	Wadsworth HM	cb0f54d2-8c89-34b1-8417-c480b6770dfe	1.09764069944235	0	1
Polosan M	Reiman EM	3f711e84-2332-39fa-98eb-7a919809d719	1.09812802212113	0	1
Polosan M	Adolphs R	a4fefc13-40de-3020-8198-d7488cafe270	1.09814399773359	0	1
Polosan M	Dudai Y	d42bd777-ed45-3288-b487-bb8c40e122ea	1.09833439117693	0	1
Polosan M	Smith SM	c3fdcb1a-467b-30b0-a799-cb17187f72d5	1.09877776253743	0	1
Polosan M	Diedrichsen J	de3ccd3b-3e75-3054-8120-d8e6d549cc5d	1.09888977028128	0	1
Polosan M	Sullivan EV	8ce9c5fc-15cb-3baf-acc1-8bbd581b5af1	1.10012701897532	0	1
Polosan M	Pugh KR	1d22bb6a-8750-315a-ab0f-a73dfff644e5	1.10029272291273	0	1
Polosan M	Kosslyn SM	d5ab9279-90b7-37f1-8898-852981f99763	1.10040222497492	0	1
Polosan M	Richardson-Klavehn A	ee59443f-b95c-3517-a10a-2b67c4cb85b7	1.10063712892792	0	1
Polosan M	Kerschbaum H	363b8d8f-d97c-38c4-b1ca-67e19ed836f5	1.10125816375221	0	1
Polosan M	Kaufmann L	d7aea9ae-907e-31d9-9f2f-753ace7e0d1e	1.10207421460632	0	1
Polosan M	von Aster M	8680f006-ca46-3902-8070-fd8435e75ee1	1.10214490669759	0	1
Polosan M	Gross JJ	4d5420e3-fe10-3b32-9481-c63e8a71698f	1.10693269330392	0	1
Polosan M	Postle BR	ce397f5a-88e3-3a36-b4db-2bd1060ca39c	1.1073137424167	0	1
Polosan M	Ciccarelli O	7d849af5-e5d8-345f-903b-c18e0eda563d	1.10753430860947	0	1
Polosan M	Brandt T	db0b7232-9a86-3f9a-81b1-9747324e117f	1.10838163984557	0	1
Polosan M	Luft AR	f85a283e-6884-3719-a0bc-ff47e57e6dba	1.10864352455554	0	1
Polosan M	Schlosser RG	fe3b0448-3c32-3540-947d-6ca3fba87e07	1.10906225124692	0	1
Polosan M	Macdonald AW 3rd	75b25f5c-5753-39c2-9c5f-22cb3f1e39a5	1.11073605141509	0	1
Polosan M	Cipolotti L	3a944f9a-47de-3b4b-a747-04fecc5bf3c7	1.11117253429599	0	1
Polosan M	Shergill SS	4f243023-aaa0-3a6b-949d-36f181cee99d	1.11118695504049	0	1
Polosan M	Ward J	23bc0770-7d53-31d8-857e-9260c02d35bf	1.11188351561737	0	1
Polosan M	Van Overwalle F	7229c544-609e-3ce3-b3f9-4c62bfa03e6d	1.11193540461206	0	1
Polosan M	Cattapan-Ludewig K	0d587abb-6ce0-353e-8733-f692bc34fcaf	1.11270924149946	0	1
Polosan M	Biswal BB	6419c1a1-0cfd-393a-a31e-505670b813ea	1.11290646938155	0	1
Polosan M	Pascual-Leone A	b8a2c0ba-4ce0-3c6e-8d7e-8fa197645b4d	1.11298848981753	0	1
Polosan M	Lemieux SK	bd0a5f42-326c-38a7-b4b8-e0f2e2c4184f	1.11386601746163	0	1
Polosan M	Ugawa Y	5862ccf0-5264-3c52-91fb-5dbe64f07572	1.11472708350652	0	1
Polosan M	Murphy B	8252ceae-392f-3c99-a41e-fa707aaaee0a	1.11542235909082	0	1
Polosan M	Bilderbeck A	9b5e0dee-79d1-37e9-af46-e8efd2845031	1.11655929017935	0	1
Polosan M	Alexander AL	08ffeda4-7e3b-381e-9669-d9000cb1f7a1	1.11823050216006	0	1
Polosan M	Eliez S	dd6024be-9a20-36a5-8641-312df56f7e2d	1.11844303820885	0	1
Polosan M	Damasio H	e9dac232-2c60-37cc-92ec-da1f331f4397	1.12001998097047	0	1
Polosan M	Gao D	3bf39cf6-44e3-3a69-bec0-0b5feaaf2e41	1.12093189262814	0	1
Polosan M	Hsieh JC	24e2c4db-bc71-3404-afda-c34e7a02f401	1.12210476845474	0	1
Polosan M	Moser D	a9b73cf3-fd56-375d-94de-d60a06e92280	1.1234296003642	0	1
Polosan M	Lamm C	03df8706-817e-3f30-8173-9e1df549bed4	1.12487507526754	0	1
Polosan M	Samann PG	1950ef0c-4183-3f9e-bffe-b31d92cab9e7	1.12494363587911	0	1
Polosan M	Cinti ME	d91756d0-26a4-3d56-b984-697a2dc120ed	1.12551861461758	0	1
Polosan M	Malhi GS	dee59923-24f0-359f-af32-5432647624b1	1.12553874398573	0	1
Polosan M	Wheaton LA	10e54b9d-448a-36f7-ae76-3bab2d8d8930	1.12684763602764	0	1
Polosan M	Sager MA	8bb0a73a-a04b-3e8e-81da-8a6e927bd1cc	1.12720327455494	0	1
Polosan M	Taylor E	31345779-3cad-39c5-8b81-898a9fd5db06	1.12733384243376	0	1
Polosan M	Persson J	b6b4459a-3c07-3413-a949-9ca340d08eef	1.12799046498049	0	1
Polosan M	Blair JR	9eaf6bbc-9564-3954-9a51-f2a322c2228b	1.12802299281092	0	1
Polosan M	Mande MM	85627770-0d12-34af-a8a0-6d36446c11c6	1.12848679325714	0	1
Polosan M	Mesulam M	8d9eedc1-4f0c-38ac-95cc-3e7594f57ed7	1.12926064935099	0	1
Polosan M	Ragert P	2dc6c72e-0ea4-3faf-a136-2bd24f478af5	1.12938011057128	0	1
Polosan M	Heyes C	338e87f1-a394-3580-abff-fdad749cd6de	1.12959842306281	0	1
Polosan M	Spence SA	997ba78a-40da-3994-8969-68cf00d2424b	1.13087328035479	0	1
Polosan M	Mujica-Parodi L	f7f662d5-c5f2-3677-9bcc-6eeeb3bc115d	1.13119085030913	0	1
Polosan M	Bendszus M	c87c8e2d-6f44-3067-a9b2-572b78904240	1.13127960395657	0	1
Polosan M	Thase ME	eca29e77-4390-35d9-9667-a160da8640f2	1.1318176171565	0	1
Polosan M	Henriques DY	2d138bf4-1311-33f9-ba5d-28aec9500391	1.13239530012694	0	1
Polosan M	Guntinas-Lichius O	3759ca47-5a4c-3586-82e5-dc8e8cddf399	1.13294235868999	0	1
Polosan M	Deppe M	4a240aba-f672-36a1-8c46-f91efea8ad8a	1.13298579598686	0	1
Polosan M	McAlonan GM	0186d853-c660-3459-a628-1293b25eddfe	1.1329972492626	0	1
Polosan M	Chua SE	a71344c2-35eb-37a8-9caf-b3aeddb05ce9	1.1329972492626	0	1
Polosan M	Kopelman MD	8a912c1f-8aa7-389e-84e8-89c87193e6a7	1.13471666169237	0	1
Polosan M	Debbane M	3bd79e1c-f650-3321-807c-5192a45de2b8	1.13564012627998	0	1
Polosan M	Kell CA	b7547198-35b6-3229-913d-8772c1ebdbcc	1.13665350953131	0	1
Polosan M	Brewer JB	0cbb3d58-4028-338d-8054-28b229be5303	1.13677495389734	0	1
Polosan M	Poline JB	3b8ebfa6-f43d-32a2-b9ce-a7954cb075ac	1.13687033694194	0	1
Polosan M	Van der Werf YD	51a14e96-550d-3364-a788-efaea76294f1	1.13721900551575	0	1
Polosan M	Manuck SB	2068505a-6d94-3e2c-9bac-88e5fad90a3f	1.13735941792592	0	1
Polosan M	Reder LM	d506d4dc-074e-3d12-8dc2-eac647c2e8d8	1.13853940168089	0	1
Polosan M	Mashimo T	7e3f7dbf-55b3-3d9e-9eb0-f69e3347269c	1.13881086562622	0	1
Polosan M	Wallentin M	fd781467-42cb-342f-b2e1-96ae1657ba20	1.14037730797727	0	1
Polosan M	Ziemann U	e395fb00-61f6-3cfc-b80c-3d2acbd3f5fb	1.14097315963932	0	1
Polosan M	Tamura Y	e6b17112-8f75-3b8e-8aeb-ded7f3b6f94a	1.1415527193436	0	1
Polosan M	Wildgruber D	7e0cb5f9-09e3-3ff7-bdcf-f02a935d5ce8	1.14208432330951	0	1
Polosan M	Walker Z	67ac0047-c132-3ae0-98df-bdf81745940b	1.14220012055686	0	1
Polosan M	Noesselt T	61a2e5e5-6703-3047-8451-604d5c196643	1.14374087686629	0	1
Polosan M	Lutz K	1ecf5817-698c-3c47-85ee-187005fdfadd	1.14376235591044	0	1
Polosan M	O'Brien JT	900071c9-c153-3eee-9ece-c92bb349b4b0	1.14393845151778	0	1
Polosan M	Windischberger C	375cf906-324f-3cee-9586-1382802d5a88	1.14410232576377	0	1
Polosan M	Hirshorn E	feca1ee8-65b5-3862-84de-31aaf88da53d	1.14437387287832	0	1
Polosan M	Moller HE	4f51eb6c-c208-3c20-ba7c-dd2d3ae41a4a	1.14487266476705	0	1
Polosan M	Daw ND	3527e4f3-3193-3bda-a83f-d68cfdcad658	1.14525687969886	0	1
Polosan M	Wilding EL	32e5091f-e3fe-30e2-9aa4-ede14bf56086	1.1455614546212	0	1
Polosan M	Pringle A	bb3c7acc-56af-3209-8c46-9afd6fdc299a	1.14671989909794	0	1
Polosan M	Nuutila P	4097e106-4a31-32d2-876b-fc51ed3523db	1.14685922774669	0	1
Polosan M	Huang YA	7d0815c5-d61d-3966-8c76-e649e1484d81	1.14726123016483	0	1
Polosan M	Tudela P	fbd8f03e-549e-30cf-9ba8-4a0113084199	1.1473749570723	0	1
Polosan M	Stephan T	a376ae63-4b32-3f23-a05b-bfdc1af00f93	1.14768925021997	0	1
Polosan M	Fair DA	166b7cb1-b737-3829-8f57-2160c5a1eeaf	1.14776870808425	0	1
Polosan M	Gass A	85522838-83bc-300a-a1db-472918386618	1.14794181826413	0	1
Polosan M	Fair D	e2bcaf44-2f97-3956-968d-16991112eb73	1.1481598778034	0	1
Polosan M	Leland DS	fb2c4f65-1b26-31e6-a56d-5e0323a91a57	1.14819320761521	0	1
Polosan M	Ling W	1795bb27-c281-36a5-b358-835ad8072fff	1.14837213332057	0	1
Polosan M	Porro CA	011753b9-a23e-319a-98dc-27166dd95cbf	1.14842164779828	0	1
Polosan M	Gollub RL	7d7430c3-3210-39fe-ac69-fb779596a27b	1.14887265797103	0	1
Polosan M	Thiers G	d45eca3b-8109-3e8f-b368-f78f9170add8	1.14922962239273	0	1
Polosan M	Mori E	ba28195d-41cb-3e1f-9436-48de7ec02e41	1.14951437640591	0	1
Polosan M	Osherson D	f6f5022e-e352-3c9e-91e0-681eab5bed20	1.14975109153415	0	1
Polosan M	Potvin S	3bc61eb4-b8a0-3c12-963f-c67a8786eeef	1.15045263150665	0	1
Polosan M	Smoski MJ	4e63a190-e111-3eb3-8f4a-e2b8c338138a	1.15058151689708	0	1
Polosan M	Novak V	7b4548c3-d8f2-3d7c-8493-f646250da8f7	1.15068499696196	0	1
Polosan M	Adorni R	2bef52d3-35e9-33b7-9409-a0a8c2ce988d	1.15179774474019	0	1
Polosan M	Seidman L	dc52141f-3f95-3301-b8d1-d6772561ae37	1.15194390335382	0	1
Polosan M	Liu L	2f9b5ff7-14d5-392c-9973-4cf12f321e50	1.15226781107657	0	1
Polosan M	Roll JP	77f757ae-4557-35cd-8b6e-20647104a0ff	1.15289364661686	0	1
Polosan M	Ostergaard L	cc1f2150-6664-384f-8560-29dccc5ccdff	1.15400814056501	0	1
Polosan M	Margulies DS	1480036b-9eff-3125-a301-04c112dc03c3	1.15514287290226	0	1
Polosan M	Pastor MA	064ffcc9-74dc-3bac-9df9-9c4c8e0b9d77	1.15620691963209	0	1
Polosan M	Kroll JF	de67ad65-72fc-3ca5-a87d-4386fd17986c	1.15649020063098	0	1
Polosan M	Karl A	e9772dec-60cf-3608-93df-b3f864883cc9	1.15687272100525	0	1
Polosan M	Volkow ND	58ae7c6a-9008-3356-9bb9-bc41e6647c22	1.15688678600613	0	1
Polosan M	Iidaka T	ba2ff79b-0f88-30a3-96ae-84a386d0b059	1.15713641253887	0	1
Polosan M	Price C	5f608fb2-e45e-3695-9ad0-6865bae36aac	1.15728527917372	0	1
Polosan M	Bai F	2b67ecbb-cb69-368c-9867-861067ac5fd1	1.15794686520163	0	1
Polosan M	Piguet O	b40e646a-66df-3f14-81ce-788fd037c6eb	1.15813966235567	0	1
Polosan M	Yang TT	10be9589-990f-3c98-9754-ef215c0c14ee	1.15828484891535	0	1
Polosan M	Ross ED	459d8cf2-a714-3dd3-a3bb-e033190083a5	1.15848292049174	0	1
Polosan M	Swanson JM	06027e48-f78e-39da-9559-0e1bc0801644	1.15871113350817	0	1
Polosan M	Gee JC	56b7eede-dc4e-3b6b-a2cc-fd7352010ddf	1.15879424537083	0	1
Polosan M	Detre JA	acbb02e1-7e2a-3210-a3b3-5c9788bcb326	1.15879477701123	0	1
Polosan M	Cook ND	0819214e-da16-36aa-a8a8-2cbd1bee8706	1.15884596914379	0	1
Polosan M	Halgren E	f98cab5e-5225-37be-96d7-049ed3d78f87	1.15888767356588	0	1
Polosan M	Schwarb H	7880e6c2-a571-3954-adae-2a090a661edc	1.15911890648155	0	1
Polosan M	Theberge J	f0f8d71d-9f2c-31d8-aaf3-89ff862ba298	1.16012501347132	0	1
Polosan M	Weis S	dbb50433-527c-3db9-a33b-0ed2c61a35de	1.1604131658827	0	1
Polosan M	Henderson LA	7cb087d4-21fb-30cd-b6d0-135f2471d688	1.16045285429959	0	1
Polosan M	Stout JC	b68cfc65-d323-3b0a-89a4-cd3ec3fe105c	1.1607701420958	0	1
Polosan M	Peterson KM	1b5069fa-9378-3fb1-9505-cecb6d269a4b	1.16127762505605	0	1
Polosan M	Wong PC	008a75f7-8a28-306b-b493-d4837e1b45d2	1.16151376483188	0	1
Polosan M	Manginelli AA	2793d251-1d70-3b61-b218-b28cf0f5a376	1.16182368486482	0	1
Polosan M	Greicius MD	b1667ef7-95f9-3294-8010-66f58b70f3e4	1.16382498945343	0	1
Polosan M	Sonuga-Barke E	31bfe4a7-ea08-3c27-9879-517a5dfac591	1.16400779419795	0	1
Polosan M	Weaver K	9c6aaf70-af20-3498-bd04-4e2b86c652a1	1.16467385585233	0	1
Polosan M	Riedl V	d8e26da2-dae1-34df-acef-366b3ca7340f	1.16554538732451	0	1
Polosan M	Rapoport SI	15aa7e51-cee7-3694-a324-3e3efb5cf60b	1.16572992441543	0	1
Polosan M	Fukudo S	c4c23da2-7a34-326e-80d9-2144caadb584	1.16580156580488	0	1
Polosan M	Yusa N	5080675d-56f1-3e3b-9736-0d2e95c3a9ee	1.16589768569495	0	1
Polosan M	Ross CA	93037ccd-807b-360c-9d48-ab92d4014852	1.16660009646767	0	1
Polosan M	Wise RG	d8f2f998-84a7-31b2-82fb-d91f76ca0ed4	1.16687272208408	0	1
Polosan M	Gorno-Tempini ML	9fb43703-96d0-3ec4-9322-73487066c4c2	1.16707197653202	0	1
Polosan M	Witt CM	8dddab55-dab5-3091-aebb-9219d495d982	1.16721511491801	0	1
Polosan M	Forssberg H	57091f08-92b8-346d-a319-ac8a549647c9	1.16729381662227	0	1
Polosan M	Krause BJ	c89047a3-5601-3dae-855b-db0135b2469c	1.16748505524844	0	1
Polosan M	Lee SH	f5dbe6ef-2b03-34c5-acc3-3a22c2adf09e	1.16868951804017	0	1
Polosan M	Soriano-Mas C	bbd76ac2-4d59-34b8-80da-06e7a21f5e99	1.16995942609083	0	1
Polosan M	Zhao H	21fc0b6c-6cf5-3eae-887d-4b4ca19f4523	1.17052661176889	0	1
Polosan M	Cornelissen FW	1437a177-e8ab-37e5-977e-10d555923194	1.1713767744903	0	1
Polosan M	Duyn JH	fd34a568-fffe-35c4-ac44-5454eb56c9fd	1.17188697149973	0	1
Polosan M	Chen H	136d939a-6851-33a6-8490-999b279ff108	1.17286451117882	0	1
Polosan M	Nummenmaa L	f441547e-92dc-35bb-9dc8-d661bf1018c1	1.17302606409772	0	1
Polosan M	Pennartz CM	d8c2d2ce-3a86-3b58-864f-86b523e140ad	1.17304342979681	0	1
Polosan M	Bird G	de44f49f-41f2-3498-ba3f-965947940b50	1.17328915841986	0	1
Polosan M	He H	ec0ed221-b9d8-3a10-9bf2-57d887961e4f	1.17404838668176	0	1
Polosan M	Conte L	9177f540-e3d0-3795-aed5-ce1bc02a18bb	1.17477113559538	0	1
Polosan M	Miles LK	efe38c0a-5672-3259-8172-d40696c7c468	1.17508462847524	0	1
Polosan M	Thier P	9d625dbe-3efc-3984-83f4-0fc133b2645b	1.17515330089773	0	1
Polosan M	Manning L	1963c60d-9309-34a1-95a5-d719cb88e57e	1.17592954178077	0	1
Polosan M	Junghofer M	0b151918-ca82-3513-b614-4431cebf479c	1.17610581169988	0	1
Polosan M	Duff SV	91837a2f-f3f3-34b2-8daa-07c30238eeea	1.17706294068475	0	1
Polosan M	Holthoff VA	832746af-0ec1-3e6b-ad57-9c74bb0f82df	1.17761217153199	0	1
Polosan M	Wenzel R	44f59deb-4b40-3bcb-9a13-0e108ad53b45	1.17816545273106	0	1
Polosan M	Granger R	4349d230-1d9a-35a3-a297-e9148e26c521	1.17836808925294	0	1
Polosan M	Parsons L	80325393-6601-3759-8735-4b0500aca615	1.17839808556073	0	1
Polosan M	Ghetti S	42fa44b3-ae26-3a9e-b159-3d0b16bbde75	1.17856570211356	0	1
Polosan M	Kiviniemi V	4f61c337-2497-30c9-9962-f0328acec319	1.17867147837544	0	1
Polosan M	Bar-Haim Y	1ab630cb-a5fb-37d0-ba90-cf1bc1cb5fc7	1.17879236535106	0	1
Polosan M	Sharp DJ	ea451aaf-140e-3358-9cd6-567a6362f1be	1.1788941247736	0	1
Polosan M	Alsop DC	63ac3c8b-d768-350e-8438-f8fd99947cb2	1.18037772659869	0	1
Polosan M	Mast FW	075c86dc-e56a-312d-b205-8620cae9becc	1.18052717500102	0	1
Polosan M	Gaab N	c2c0214c-3189-3902-bc95-8fdbf0012de6	1.18097952869372	0	1
Polosan M	Johansen-Berg H	7db171de-3bd1-353d-87c9-9dfe9981b7d5	1.18102733593071	0	1
Polosan M	Tervonen O	e08ec20f-ae41-3170-862e-08f06dccde3d	1.18154412641933	0	1
Polosan M	Olmos S	233fcc5f-4c69-3d35-ab1f-2c86f5e4b5b7	1.18188216518866	0	1
Polosan M	Addis DR	a2248d50-9937-3ee0-8058-e1f5dde0c8df	1.18198381928653	0	1
Polosan M	Cataldo MF	9d37e863-7636-3c7c-af3a-b42134c2ab70	1.18234951184086	0	1
Polosan M	Schroeter ML	fb9596ec-18c3-332b-bd63-53d09f3feee3	1.18290415041629	0	1
Polosan M	Goldstein JM	c900bb4c-73c6-31af-98e0-b914bcf3f369	1.18345377966217	0	1
Polosan M	Wagner AD	384c7c95-b20d-3919-b377-dd595e24f5a1	1.18401809225163	0	1
Polosan M	Shkurko AV	1f282aa2-88c2-3d96-92a9-01c2b75b2383	1.18472009855127	0	1
Polosan M	Carnero-Pardo C	649b7261-0cb6-33e8-9739-c5e39e5b1e47	1.18492636007508	0	1
Polosan M	Voderholzer U	6ac021f4-162c-3672-8234-b6dd3f26def2	1.18550553576703	0	1
Polosan M	Gennari SP	f91f3561-0554-3405-b7b5-ec1a5c91302b	1.18617092632143	0	1
Polosan M	Wang Q	f7ae5ffa-b36d-34df-a5ac-beab81698125	1.18639469521515	0	1
Polosan M	Borsook D	7011921a-b881-388f-87b7-9c08d0ca56c9	1.18660152431284	0	1
Polosan M	Ptak R	0a8288fd-81f7-3037-a5ee-39c6858ca1b5	1.18723022743043	0	1
Polosan M	Teixeira J	0ad5bfd5-557e-3213-9172-471eedac50c8	1.1874343647157	0	1
Polosan M	Waters G	28ee14a7-2644-3bfe-a43c-2c74ac94086c	1.1876916460969	0	1
Polosan M	Cohen JD	85837a39-44bf-3951-9169-ca647f4cbf36	1.18828691492843	0	1
Polosan M	Glover G	16ed7585-7674-3341-bc49-0463ade2758e	1.18832679721238	0	1
Polosan M	Cohen RA	f30ceba8-92ef-3a38-bdaa-a8b273cda452	1.18895681807635	0	1
Polosan M	Konrad C	9cb61261-8e75-32eb-a8cd-a8cd2867f5c6	1.18932954468807	0	1
Polosan M	Brown GG	04e0da58-3419-3f59-872c-734bcc873240	1.18991842953848	0	1
Polosan M	Kaufmann C	1426fe85-49cb-30eb-9847-d3088c033a13	1.18992876503158	0	1
Polosan M	Spelke ES	801f42b8-6441-3355-a5e2-d91d9de546ef	1.19024297783637	0	1
Polosan M	Mellah S	f4b21a32-c7ee-3343-a9a6-a7cf31a5db91	1.19032637571356	0	1
Polosan M	Adcock RA	a2210133-0231-3a36-9792-fd0e0803dfa7	1.19060342202565	0	1
Polosan M	Leenders KL	51743e15-7553-3f71-a48f-9775df03c4cb	1.19085035588435	0	1
Polosan M	Fehr E	2f324a65-ec55-3bdb-b3cc-25f6d97aa32c	1.19130732898017	0	1
Polosan M	Menon DK	c805f21a-99be-34b6-825c-6fd954c63064	1.19139920834717	0	1
Polosan M	Pollock A	22dfc487-4e44-3460-b51f-7f607f1c056e	1.19210304681795	0	1
Polosan M	Rojas DC	3a84de94-1691-387a-97e3-af9fefd1879a	1.19353060488857	0	1
Polosan M	Kalso E	0318f24a-47f9-3cc6-b641-748601e24123	1.19454772143381	0	1
Polosan M	Pizzamiglio L	b5fb62ef-b103-3ec0-8352-39ce7fdd250e	1.19480099339161	0	1
Polosan M	Reutens DC	d6ac8271-3ce9-3cd4-9f65-4ac17d05653d	1.19491216003425	0	1
Polosan M	Tsakiris M	8d71f18d-a4f0-3383-b674-b9e68ff2833a	1.19580758782411	0	1
Polosan M	Lee JN	17f18a78-4975-3f49-bb31-98013c8caf98	1.1958425888839	0	1
Polosan M	Von Cramon DY	d4daaf95-5910-328c-96ba-03611c4d58a2	1.1965042145235	0	1
Polosan M	Knudsen GM	e5c00b4f-345c-394c-9057-94673fe46e7e	1.19690318252037	0	1
Polosan M	Kikuchi Y	ca41adca-c375-3d2c-857c-702947b5a39e	1.19706042246208	0	1
Polosan M	Uncini A	f344ca3d-c8da-3b79-b64a-2a5216e7c519	1.1974176825087	0	1
Polosan M	Jones RD	2cf489d5-a695-3763-a4c7-e1882e6a6bc6	1.19852043716017	0	1
Polosan M	Mangels JA	f4d58162-f83e-3cc1-9c0f-8d45d7d93b14	1.19857081451664	0	1
Polosan M	Boyce WT	a3514851-0c13-3da4-974b-1302af34f1dc	1.19868194795306	0	1
Polosan M	Manzoni T	2f8a3cb2-2441-3898-b6b3-1ee6cc756a5f	1.20046402846321	0	1
Polosan M	Morris JG	9c7f5ad1-eede-3c29-882b-a82366633cdd	1.2004939734465	0	1
Polosan M	Piolino P	0352f979-e794-3b67-8ddf-2fb564cad9f2	1.20111351770687	0	1
Polosan M	Sherman JW	47f7accf-ab3b-3608-abd6-c83212a6269d	1.2014057598522	0	1
Polosan M	George MS	62eb31d0-f259-334a-9a85-0a3350e00729	1.20168499760227	0	1
Polosan M	Yanai K	f467d32b-c3b3-3c0d-b99b-51e3000de3be	1.20199026167317	0	1
Polosan M	Bridge H	63ca9315-c78b-3c98-bcf7-0d23ad40f03f	1.20256295711038	0	1
Polosan M	Badre D	0a05b359-154a-30f9-98c0-6e32f121a412	1.20277611925956	0	1
Polosan M	Jansen A	07482f21-6ca0-3866-9bb6-99cf8f9d55bb	1.20300461430148	0	1
Polosan M	Yeo RA	3f0b3c05-545c-37be-93c9-a21f8f8e9b22	1.20418234949582	0	1
Polosan M	Goto F	a03ee31a-abb1-3045-aa73-becaada100eb	1.2055921756798	0	1
Polosan M	Rajah MN	6df0f4d9-4102-3916-aace-437b85744843	1.20621833225627	0	1
Polosan M	Baulac M	a76f53f6-6714-34cf-967c-3fbe77942532	1.20640677146356	0	1
Polosan M	Audoin B	3df877d8-4e01-3682-a525-d3e75673eee8	1.20646641940908	0	1
Polosan M	Sparacio R	f84db0bd-8cb9-37f6-ac67-18687219843b	1.20647016070821	0	1
Polosan M	Laureys S	2cd3f814-1dbf-3018-9adf-705449b2fc6b	1.20683834387998	0	1
Polosan M	Ma Y	106730e4-e0f8-3854-9e10-d002e7f1c14e	1.20685505332447	0	1
Polosan M	Simpson GV	a714c62e-1852-3cc6-abf4-9429e3eee3b7	1.20734175036127	0	1
Polosan M	Morland T	f0bbe249-d656-3836-8795-7f0bc6627841	1.20782431804714	0	1
Polosan M	Phillips M	de17be6e-cc5d-3831-903c-ce296e0d6a7d	1.20813243037595	0	1
Polosan M	Vidailhet M	c3509999-1ae7-3d4d-8873-6194662a8017	1.2082306796025	0	1
Polosan M	Simons JS	06bea667-2d95-3d4d-9967-15165ad01583	1.20896854256971	0	1
Polosan M	Forsting M	ee17d989-fbcb-39fe-8e76-ef433922a4f4	1.20935611482388	0	1
Polosan M	Zang Y	e91996fd-ed6e-357f-95b4-022b9a8f4e32	1.20969805001259	0	1
Polosan M	Murai T	4bbfba4a-2ce8-3ceb-ae8d-8bc700c02c1d	1.20991624562207	0	1
Polosan M	Mann JJ	b6cb7a95-fa44-311b-8ef2-ba0924af67c6	1.21019376253649	0	1
Polosan M	Saygin AP	adf8c1c7-85d7-35da-b00c-8615c218b884	1.2102066573379	0	1
Polosan M	Takahashi H	fc3a5ed7-16f3-3d78-bfd2-17b40e0bfc71	1.21044424815547	0	1
Polosan M	Huang R	fdf6eb6b-f21c-3e72-b9c0-5114e2e65f10	1.21072371980514	0	1
Polosan M	Bernasconi A	e95ef858-4a6a-3f4d-9339-21892055a85e	1.21124156957204	0	1
Polosan M	Torrubia R	5fa2ad7a-a64f-3541-b70a-88bb5dbe9989	1.21204331017767	0	1
Polosan M	Abernethy B	0085b64c-286f-3f80-8cf1-f3d519524881	1.21214926389406	0	1
Polosan M	End A	2cb2d625-8a4c-384e-a7b1-9ec839c4e8b8	1.21233340809319	0	1
Polosan M	Roh JK	6ded9ea8-9105-37c8-88b1-871b208d4dd8	1.21298273507681	0	1
Polosan M	Brochet B	a94a51d8-6864-33e4-b2e1-9c693a979aac	1.21508154934955	0	1
Polosan M	Allen NB	e7805cb5-96bd-3b49-84ea-0e1a57f25a7b	1.21552631209165	0	1
Polosan M	Thirion B	6f542980-73a2-3892-970c-90766f408998	1.21571338276107	0	1
Polosan M	Herzog W	aa3777f8-e188-38f5-9aa4-09501a4a57b0	1.21581448503953	0	1
Polosan M	Frith C	6d4c8a3a-9a44-31c3-b8a2-3a8abbe09af9	1.21588527670525	0	1
Polosan M	Kelly TH	ab4d0ea9-25b1-3e3d-bd41-0ef5fe41fe53	1.21656993265528	0	1
Polosan M	Kanske P	01e7897d-ffb9-33d9-a069-daa00e902223	1.21664018546627	0	1
Polosan M	Weng XC	a80d3424-0a72-3a68-b4b2-f6d751990a71	1.21819652259614	0	1
Polosan M	Schurch B	6a0f0432-d947-3459-8985-de301971f22b	1.21824472142969	0	1
Polosan M	Eden GF	175ac06f-6435-3962-94dd-46d9eff9234f	1.2191550004281	0	1
Polosan M	McAndrews MP	6df8412a-a4b6-3f1c-b859-319f577bf49f	1.2197901601289	0	1
Polosan M	Mamourian AC	6e5436d8-f02f-32c6-a0ee-d7357dc9c01c	1.22093944506795	0	1
Polosan M	Kammer T	0b3a638e-3a08-3695-bb6e-149a8733116f	1.22106810673244	0	1
Polosan M	Huettel SA	488c7297-d4d3-35df-b100-9e87d26307c4	1.22114304214687	0	1
Polosan M	Diksic M	17fc1b47-4a68-32e9-9f9e-1640ce9e1b8f	1.22193626281527	0	1
Polosan M	Jagust W	e01fd47c-d156-37bb-9cfc-ba01281a7795	1.22230714820009	0	1
Polosan M	Atienza M	36f0d556-f262-314a-ad01-e20af6fe8478	1.222332044104	0	1
Polosan M	Grezes J	94347a19-aedf-39fb-afcd-c0e35a0be0ad	1.22247046533927	0	1
Polosan M	Talagala SL	097cc668-f6df-35f7-b7f2-57a80a401c0e	1.22320542737788	0	1
Polosan M	Jung Beeman M	0e772a5a-262b-3edf-b00b-af125e77ad45	1.22328146156006	0	1
Polosan M	Yonelinas AP	b21d5531-ed11-3135-8a4d-4542466c1642	1.22352754875224	0	1
Polosan M	Robbins J	1e5354a6-a1e1-3224-99a7-c7802aafec96	1.22478698728549	0	1
